,Date,CumulativeSumAdmitted,SC1-6M-VS1 HSC 9.0%,S-SC1-6M-VS1 HSC 9.0%,E-SC1-6M-VS1 HSC 9.0%,IS-SC1-6M-VS1 HSC 9.0%,IA-SC1-6M-VS1 HSC 9.0%,R-SC1-6M-VS1 HSC 9.0%,V1-SC1-6M-VS1 HSC 9.0%,Ev1-SC1-6M-VS1 HSC 9.0%,ISv1-SC1-6M-VS1 HSC 9.0%,IAv1-SC1-6M-VS1 HSC 9.0%,V2-SC1-6M-VS1 HSC 9.0%,Ev2-SC1-6M-VS1 HSC 9.0%,ISv2-SC1-6M-VS1 HSC 9.0%,IAv2-SC1-6M-VS1 HSC 9.0%
233,2022-02-19,,746501.7737,-116805.3931,-333.0344,-379.5065,-30.4824,1328154.0652,28589.962,94.4831,222.608,13.9032,546703.3134,870.4379,1861.2905,219.3618
234,2022-02-20,,746650.0311,-120671.041,-320.1644,-380.8342,-29.5194,1328795.1099,28578.1985,86.9503,205.8689,12.8114,550576.3411,807.4162,1737.1385,203.7946
235,2022-02-21,,746785.8723,-124539.3214,-307.1009,-379.6969,-28.5081,1329387.5302,28567.3199,79.9828,190.3142,11.8002,554457.2284,748.5634,1620.448,189.2333
236,2022-02-22,,746910.2712,-128410.1561,-293.9499,-376.4327,-27.4614,1329934.4868,28557.2566,73.5409,175.8655,10.8641,558345.4109,693.6344,1510.8335,175.6207
237,2022-02-23,,747024.1311,-132283.4608,-280.8035,-371.3472,-26.3904,1330438.9558,28547.9443,67.5876,162.4497,9.998,562240.3597,642.3964,1407.9242,162.9021
238,2022-02-24,,747128.2892,-136159.1465,-267.7417,-364.7161,-25.3049,1330903.7376,28539.3235,62.0881,149.9976,9.1969,566141.5798,594.6281,1311.3646,151.0254
239,2022-02-25,,747223.5215,-140037.1205,-254.833,-356.7876,-24.2135,1331331.4655,28531.3389,57.0101,138.4446,8.4562,570048.608,550.1195,1220.8137,139.941
240,2022-02-26,,747310.5459,-143917.2877,-242.1358,-347.7844,-23.1237,1331724.614,28523.9396,52.3235,127.73,7.7717,573961.0114,508.6713,1135.9448,129.6019
241,2022-02-27,,747390.027,-147799.5515,-229.6992,-337.9059,-22.0418,1332085.5074,28517.0781,47.9999,117.797,7.1394,577878.3853,470.0949,1056.4456,119.9633
242,2022-02-28,,747462.5795,-151683.8144,-217.5644,-327.3302,-20.9736,1332416.3275,28510.711,44.0131,108.5923,6.5556,581800.352,434.2114,982.0174,110.9828
243,2022-03-01,,747528.7713,-155569.9789,-205.7649,-316.2154,-19.9236,1332719.1208,28504.7978,40.3385,100.0657,6.0167,585726.5589,400.8516,912.3751,102.6201
244,2022-03-02,,747589.1271,-159457.948,-194.3276,-304.702,-18.8959,1332995.8063,28499.3013,36.9532,92.1707,5.5196,589656.6771,369.8555,847.2465,94.8372
245,2022-03-03,,747644.1312,-163347.6258,-183.2738,-292.9139,-17.8937,1333248.1823,28494.1871,33.8359,84.8634,5.0613,593590.4003,341.0718,786.3724,87.5977
246,2022-03-04,,747694.2306,-167238.918,-172.6194,-280.96,-16.9197,1333477.9331,28489.4233,30.9668,78.1028,4.6388,597527.4428,314.3578,729.5058,80.8677
247,2022-03-05,,747739.8375,-171131.7322,-162.3755,-268.9355,-15.9761,1333686.6353,28484.9808,28.3273,71.8507,4.2496,601467.5388,289.5786,676.4117,74.6147
248,2022-03-06,,747781.3315,-175025.9782,-152.5495,-256.9235,-15.0645,1333875.7638,28480.8326,25.9001,66.0711,3.8912,605410.4413,266.6072,626.8667,68.8081
249,2022-03-07,,747819.0626,-178921.5684,-143.1449,-244.9954,-14.1862,1334046.6977,28476.9537,23.6694,60.7307,3.5614,609355.9203,245.3238,580.6587,63.4192
250,2022-03-08,,747853.3526,-182818.4177,-134.1622,-233.2129,-13.3421,1334200.7262,28473.3213,21.6202,55.798,3.2579,613303.7622,225.6156,537.586,58.4208
251,2022-03-09,,747884.4979,-186716.444,-125.5993,-221.6281,-12.5327,1334339.0534,28469.9144,19.7387,51.244,2.9789,617253.7688,207.3764,497.4576,53.787
252,2022-03-10,,747912.7707,-190615.5684,-117.4516,-210.285,-11.7583,1334462.8035,28466.7135,18.0119,47.0413,2.7224,621205.756,190.5064,460.0924,49.4939
253,2022-03-11,,747938.4214,-194515.7146,-109.7128,-199.2203,-11.0189,1334573.0257,28463.7009,16.4279,43.1646,2.4868,625159.5531,174.9118,425.3188,45.5185
254,2022-03-12,,747961.6797,-198416.81,-102.3746,-188.4638,-10.3142,1334670.6985,28460.8601,14.9757,39.59,2.2705,629115.002,160.5044,392.9745,41.8396
255,2022-03-13,,747982.7567,-202318.7846,-95.4274,-178.0395,-9.6439,1334756.7345,28458.1762,13.645,36.2956,2.072,633071.9563,147.2016,362.906,38.4368
256,2022-03-14,,748001.8459,-206221.5722,-88.8607,-167.9661,-9.0074,1334831.9838,28455.6353,12.4261,33.2605,1.8898,637030.2802,134.9257,334.9681,35.2913
257,2022-03-15,,748019.1246,-210125.1092,-82.6628,-158.2575,-8.4039,1334897.2385,28453.2248,11.3104,30.4658,1.7229,640989.8484,123.604,309.0239,32.3853
258,2022-03-16,,748034.7553,-214029.3354,-76.8213,-148.9235,-7.8328,1334953.2357,28450.9331,10.2895,27.8934,1.5699,644950.545,113.1685,284.944,29.702
259,2022-03-17,,748048.887,-217934.1938,-71.3233,-139.9703,-7.293,1335000.6618,28448.7495,9.3559,25.5268,1.4297,648912.2628,103.5554,262.6066,27.2259
260,2022-03-18,,748061.6557,-221839.6301,-66.1556,-131.4009,-6.7837,1335040.1549,28446.6644,8.5026,23.3504,1.3014,652874.9029,94.7051,241.8966,24.9423
261,2022-03-19,,748073.1861,-225745.5931,-61.3046,-123.2155,-6.3037,1335072.3085,28444.6688,7.7231,21.3499,1.184,656838.3741,86.5618,222.7059,22.8374
262,2022-03-20,,748083.592,-229652.0346,-56.7567,-115.4118,-5.8521,1335097.674,28442.7546,7.0113,19.512,1.0767,660802.5923,79.0734,204.9325,20.8984
263,2022-03-21,,748092.9774,-233558.909,-52.498,-107.9855,-5.4276,1335116.7638,28440.9143,6.3618,17.8241,0.9785,664767.48,72.1913,188.4807,19.1132
264,2022-03-22,,748101.4371,-237466.1734,-48.515,-100.9305,-5.0293,1335130.0536,28439.1411,5.7693,16.2747,0.8889,668732.9658,65.8703,173.2605,17.4706
265,2022-03-23,,748109.0579,-241373.7875,-44.7942,-94.2394,-4.6558,1335137.985,28437.4288,5.2293,14.8532,0.807,672698.9839,60.0679,159.1872,15.96
266,2022-03-24,,748115.9187,-245281.7135,-41.3222,-87.9033,-4.3062,1335140.9676,28435.7717,4.7372,13.5495,0.7323,676665.4741,54.7448,146.1814,14.5718
267,2022-03-25,,748122.0915,-249189.916,-38.0861,-81.9124,-3.9793,1335139.3813,28434.1647,4.2891,12.3545,0.6642,680632.3808,49.8644,134.1688,13.2966
268,2022-03-26,,748127.6418,-253098.3618,-35.073,-76.2561,-3.6739,1335133.5783,28432.603,3.8813,11.2597,0.6021,684599.653,45.3925,123.0794,12.1261
269,2022-03-27,,748132.6292,-257007.0198,-32.2706,-70.9232,-3.3889,1335123.885,28431.0824,3.5104,10.257,0.5455,688567.2439,41.2973,112.8479,11.0522
270,2022-03-28,,748137.108,-260915.8612,-29.6669,-65.9018,-3.1234,1335110.6036,28429.5989,3.1731,9.3392,0.4939,692535.1107,37.5494,103.413,10.0676
271,2022-03-29,,748141.1275,-264824.859,-27.2503,-61.1801,-2.8762,1335094.014,28428.149,2.8667,8.4995,0.447,696503.2139,34.1215,94.7175,9.1654
272,2022-03-30,,748144.7325,-268733.9879,-25.0096,-56.7456,-2.6463,1335074.3753,28426.7294,2.5884,7.7317,0.4043,700471.5176,30.9881,86.7078,8.3392
273,2022-03-31,,748147.9636,-272643.2247,-22.9341,-52.5859,-2.4327,1335051.9272,28425.3373,2.3358,7.0298,0.3655,704439.9887,28.1256,79.3338,7.583
274,2022-04-01,,748150.8578,-276552.5476,-21.0135,-48.6887,-2.2344,1335026.8913,28423.9698,2.1067,6.3886,0.3302,708408.5972,25.5122,72.5488,6.8913
275,2022-04-02,,748153.4484,-280461.9365,-19.238,-45.0416,-2.0507,1334999.4726,28422.6247,1.899,5.8031,0.2982,712377.3154,23.1277,66.3092,6.259
276,2022-04-03,,748155.7658,-284371.3726,-17.5981,-41.6324,-1.8805,1334969.8605,28421.2997,1.7108,5.2687,0.2691,716346.1181,20.9535,60.5742,5.6813
277,2022-04-04,,748157.8375,-288280.8386,-16.085,-38.449,-1.723,1334938.2298,28419.9929,1.5404,4.7812,0.2428,720314.9824,18.9721,55.3059,5.1539
278,2022-04-05,,748159.6882,-292190.3187,-14.6902,-35.4797,-1.5774,1334904.7422,28418.7023,1.3861,4.3367,0.2189,724283.8873,17.1676,50.4691,4.6727
279,2022-04-06,,748161.3404,-296099.7978,-13.4055,-32.7129,-1.4429,1334869.5467,28417.4264,1.2466,3.9316,0.1972,728252.8137,15.5252,46.0309,4.2338
280,2022-04-07,,748162.8144,-300009.2625,-12.2234,-30.1375,-1.3188,1334832.7811,28416.1638,1.1205,3.5626,0.1776,732221.7441,14.0313,41.9606,3.8338
281,2022-04-08,,748164.1285,-303918.7002,-11.1366,-27.7426,-1.2045,1334794.5722,28414.913,1.0066,3.2266,0.1598,736190.6627,12.6734,38.2298,3.4696
282,2022-04-09,,748165.2992,-307828.0991,-10.1384,-25.5178,-1.0991,1334755.0372,28413.6728,0.9037,2.9209,0.1438,740159.555,11.4397,34.8121,3.138
283,2022-04-10,,748166.3415,-311737.4488,-9.2224,-23.4531,-1.0022,1334714.284,28412.4423,0.8108,2.6428,0.1292,744128.408,10.3198,31.6829,2.8364
284,2022-04-11,,748167.2688,-315646.7393,-8.3826,-21.5386,-0.9131,1334672.412,28411.2203,0.7271,2.3901,0.1161,748097.2098,9.3036,28.8195,2.5622
285,2022-04-12,,748168.0932,-319555.9616,-7.6132,-19.7652,-0.8313,1334629.5129,28410.006,0.6516,2.1604,0.1042,752065.9495,8.3822,26.2008,2.3131
286,2022-04-13,,748168.8257,-323465.1076,-6.909,-18.1239,-0.7562,1334585.671,28408.7986,0.5836,1.9518,0.0936,756034.6173,7.5474,23.8073,2.0869
287,2022-04-14,,748169.4759,-327374.1696,-6.2651,-16.6063,-0.6874,1334540.9641,28407.5975,0.5224,1.7625,0.0839,760003.2043,6.7913,21.6206,1.8817
288,2022-04-15,,748170.0527,-331283.1407,-5.6767,-15.2043,-0.6243,1334495.4637,28406.4018,0.4673,1.5907,0.0752,763971.7026,6.1071,19.6242,1.6956
289,2022-04-16,,748170.5641,-335192.0146,-5.1395,-13.9103,-0.5666,1334449.2355,28405.2111,0.4178,1.4349,0.0674,767940.1047,5.4884,17.8025,1.5269
290,2022-04-17,,748171.017,-339100.7854,-4.6496,-12.717,-0.5138,1334402.3401,28404.0248,0.3733,1.2938,0.0603,771908.4041,4.9291,16.141,1.3741
291,2022-04-18,,748171.418,-343009.4479,-4.2031,-11.6174,-0.4656,1334354.8331,28402.8424,0.3333,1.1659,0.054,775876.5949,4.424,14.6267,1.2359
292,2022-04-19,,748171.7726,-346917.9973,-3.7965,-10.6051,-0.4215,1334306.7656,28401.6636,0.2975,1.0501,0.0483,779844.6716,3.9681,13.2472,1.1108
293,2022-04-20,,748172.0861,-350826.4292,-3.4265,-9.674,-0.3814,1334258.1847,28400.488,0.2653,0.9454,0.0431,783812.6294,3.5568,11.9912,0.9978
294,2022-04-21,,748172.3629,-354734.7395,-3.0903,-8.8182,-0.3448,1334209.1335,28399.3151,0.2364,0.8506,0.0385,787780.464,3.1861,10.8483,0.8957
295,2022-04-22,,748172.6072,-358642.9247,-2.7848,-8.0323,-0.3114,1334159.6518,28398.1448,0.2106,0.765,0.0344,791748.1713,2.8521,9.809,0.8035
296,2022-04-23,,748172.8226,-362550.9814,-2.5076,-7.3112,-0.2811,1334109.7758,28396.9767,0.1875,0.6876,0.0307,795715.7479,2.5514,8.8644,0.7204
297,2022-04-24,,748173.0124,-366458.9066,-2.2562,-6.6501,-0.2535,1334059.5391,28395.8106,0.1668,0.6178,0.0273,799683.1904,2.281,8.0063,0.6454
298,2022-04-25,,748173.1796,-370366.6976,-2.0285,-6.0445,-0.2285,1334008.9723,28394.6463,0.1483,0.5547,0.0244,803650.4962,2.0378,7.2272,0.5779
299,2022-04-26,,748173.3266,-374274.352,-1.8223,-5.4901,-0.2058,1333958.1035,28393.4835,0.1317,0.4978,0.0217,807617.6625,1.8193,6.5204,0.5171
300,2022-04-27,,748173.4558,-378181.8676,-1.6358,-4.983,-0.1852,1333906.9586,28392.3222,0.117,0.4465,0.0193,811584.687,1.6232,5.8794,0.4623
301,2022-04-28,,748173.5693,-382089.2422,-1.4672,-4.5196,-0.1665,1333855.5613,28391.1621,0.1038,0.4003,0.0172,815551.5677,1.4472,5.2985,0.4131
302,2022-04-29,,748173.6689,-385996.4741,-1.315,-4.0964,-0.1496,1333803.9332,28390.0031,0.092,0.3587,0.0152,819518.3027,1.2895,4.7723,0.3689
303,2022-04-30,,748173.7562,-389903.5616,-1.1776,-3.7102,-0.1343,1333752.0942,28388.8451,0.0815,0.3213,0.0135,823484.8904,1.1481,4.2959,0.3292
304,2022-05-01,,748173.8327,-393810.5034,-1.0538,-3.3581,-0.1205,1333700.0626,28387.688,0.0722,0.2876,0.012,827451.3292,1.0215,3.865,0.2936
305,2022-05-02,,748173.8997,-397717.2979,-0.9422,-3.0373,-0.108,1333647.855,28386.5316,0.0639,0.2573,0.0107,831417.6178,0.9083,3.4753,0.2616
306,2022-05-03,,748173.9582,-401623.9441,-0.8418,-2.7453,-0.0967,1333595.4868,28385.376,0.0565,0.23,0.0094,835383.755,0.807,3.1231,0.233
307,2022-05-04,,748174.0094,-405530.4408,-0.7515,-2.4796,-0.0865,1333542.972,28384.221,0.05,0.2056,0.0084,839349.7398,0.7166,2.8051,0.2074
308,2022-05-05,,748174.0541,-409436.7871,-0.6704,-2.2381,-0.0774,1333490.3233,28383.0665,0.0441,0.1836,0.0074,843315.5712,0.6358,2.518,0.1844
309,2022-05-06,,748174.0931,-413342.9821,-0.5975,-2.0187,-0.0692,1333437.5525,28381.9126,0.0389,0.1639,0.0066,847281.2483,0.5637,2.259,0.1639
310,2022-05-07,,748174.127,-417249.025,-0.5322,-1.8196,-0.0617,1333384.6703,28380.759,0.0343,0.1463,0.0058,851246.7705,0.4995,2.0255,0.1456
311,2022-05-08,,748174.1566,-421154.9152,-0.4736,-1.639,-0.0551,1333331.6866,28379.6059,0.0303,0.1304,0.0051,855212.137,0.4422,1.8151,0.1292
312,2022-05-09,,748174.1823,-425060.652,-0.4211,-1.4753,-0.0491,1333278.6104,28378.4531,0.0267,0.1163,0.0045,859177.3472,0.3913,1.6257,0.1146
313,2022-05-10,,748174.2047,-428966.2348,-0.3741,-1.327,-0.0437,1333225.4498,28377.3006,0.0235,0.1036,0.004,863142.4007,0.3459,1.4552,0.1016
314,2022-05-11,,748174.2241,-432871.6632,-0.3321,-1.1929,-0.0389,1333172.2125,28376.1484,0.0206,0.0922,0.0035,867107.2969,0.3056,1.3018,0.0899
315,2022-05-12,,748174.241,-436776.9367,-0.2946,-1.0715,-0.0346,1333118.9052,28374.9965,0.0181,0.0821,0.0031,871072.0355,0.2698,1.1639,0.0796
316,2022-05-13,,748174.2555,-440682.055,-0.2611,-0.9619,-0.0308,1333065.5342,28373.8448,0.0159,0.073,0.0027,875036.616,0.238,1.0401,0.0704
317,2022-05-14,,748174.2682,-444587.0176,-0.2313,-0.8629,-0.0273,1333012.1054,28372.6932,0.014,0.0649,0.0024,879001.0382,0.2098,0.9288,0.0622
318,2022-05-15,,748174.2791,-448491.8242,-0.2046,-0.7736,-0.0242,1332958.6239,28371.5419,0.0123,0.0576,0.0021,882965.3018,0.1848,0.829,0.0549
319,2022-05-16,,748174.2885,-452396.4747,-0.1809,-0.693,-0.0215,1332905.0945,28370.3908,0.0108,0.0512,0.0019,886929.4065,0.1627,0.7395,0.0485
320,2022-05-17,,748174.2967,-456300.9687,-0.1599,-0.6204,-0.019,1332851.5216,28369.2397,0.0094,0.0454,0.0016,890893.352,0.1431,0.6593,0.0428
321,2022-05-18,,748174.3037,-460205.306,-0.1411,-0.5551,-0.0168,1332797.9092,28368.0889,0.0082,0.0403,0.0014,894857.1383,0.1258,0.5875,0.0377
322,2022-05-19,,748174.3098,-464109.4864,-0.1245,-0.4963,-0.0149,1332744.261,28366.9381,0.0072,0.0357,0.0013,898820.7651,0.1104,0.5231,0.0332
323,2022-05-20,,748174.315,-468013.5098,-0.1097,-0.4434,-0.0132,1332690.5803,28365.7875,0.0063,0.0316,0.0011,902784.2322,0.0969,0.4656,0.0292
324,2022-05-21,,748174.3195,-471917.376,-0.0966,-0.3959,-0.0116,1332636.8702,28364.6369,0.0055,0.028,0.001,906747.5396,0.085,0.4141,0.0257
325,2022-05-22,,748174.3233,-475821.0849,-0.085,-0.3532,-0.0103,1332583.1334,28363.4865,0.0048,0.0248,0.0008,910710.6872,0.0745,0.3681,0.0225
326,2022-05-23,,748174.3266,-479724.6364,-0.0747,-0.315,-0.009,1332529.3724,28362.3362,0.0042,0.0219,0.0007,914673.6747,0.0652,0.3271,0.0198
327,2022-05-24,,748174.3294,-483628.0304,-0.0656,-0.2807,-0.008,1332475.5896,28361.1859,0.0036,0.0194,0.0006,918636.5022,0.057,0.2904,0.0174
328,2022-05-25,,748174.3318,-487531.2667,-0.0576,-0.2499,-0.007,1332421.7871,28360.0357,0.0032,0.0171,0.0006,922599.1696,0.0499,0.2577,0.0152
329,2022-05-26,,748174.3339,-491434.3453,-0.0505,-0.2224,-0.0062,1332367.9669,28358.8856,0.0028,0.0151,0.0005,926561.6768,0.0436,0.2286,0.0133
330,2022-05-27,,748174.3356,-495337.2662,-0.0442,-0.1978,-0.0054,1332314.1306,28357.7356,0.0024,0.0134,0.0004,930524.0237,0.038,0.2026,0.0117
331,2022-05-28,,748174.3371,-499240.0292,-0.0387,-0.1758,-0.0048,1332260.2799,28356.5857,0.0021,0.0118,0.0004,934486.2104,0.0331,0.1795,0.0102
332,2022-05-29,,748174.3384,-503142.6344,-0.0339,-0.1561,-0.0042,1332206.4163,28355.4358,0.0018,0.0104,0.0003,938448.2367,0.0289,0.1589,0.0089
333,2022-05-30,,748174.3395,-507045.0817,-0.0296,-0.1386,-0.0037,1332152.5411,28354.2859,0.0016,0.0092,0.0003,942410.1026,0.0252,0.1406,0.0078
334,2022-05-31,,748174.3404,-510947.371,-0.0258,-0.1229,-0.0032,1332098.6555,28353.1362,0.0014,0.0081,0.0002,946371.8081,0.0219,0.1244,0.0068
335,2022-06-01,,748174.3412,-514849.5023,-0.0225,-0.1089,-0.0028,1332044.7606,28351.9865,0.0012,0.0071,0.0002,950333.3531,0.019,0.1099,0.0059
336,2022-06-02,,748174.3419,-518751.4757,-0.0196,-0.0965,-0.0024,1331990.8574,28350.8368,0.001,0.0062,0.0002,954294.7378,0.0165,0.0971,0.0052
337,2022-06-03,,748174.3424,-522653.291,-0.0171,-0.0854,-0.0021,1331936.947,28349.6872,0.0009,0.0055,0.0002,958255.9619,0.0143,0.0857,0.0045
338,2022-06-04,,748174.3429,-526554.9482,-0.0149,-0.0756,-0.0019,1331883.03,28348.5377,0.0008,0.0048,0.0001,962217.0256,0.0124,0.0756,0.0039
339,2022-06-05,,748174.3433,-530456.4474,-0.0129,-0.0668,-0.0016,1331829.1073,28347.3882,0.0007,0.0042,0.0001,966177.9287,0.0108,0.0667,0.0034
340,2022-06-06,,748174.3436,-534357.7886,-0.0112,-0.059,-0.0014,1331775.1796,28346.2388,0.0006,0.0037,0.0001,970138.6714,0.0093,0.0588,0.0029
341,2022-06-07,,748174.3439,-538258.9716,-0.0098,-0.0521,-0.0012,1331721.2475,28345.0894,0.0005,0.0033,0.0001,974099.2535,0.0081,0.0518,0.0026
342,2022-06-08,,748174.3442,-542159.9965,-0.0085,-0.046,-0.0011,1331667.3116,28343.94,0.0004,0.0029,0.0001,978059.6751,0.007,0.0456,0.0022
343,2022-06-09,,748174.3444,-546060.8634,-0.0073,-0.0405,-0.0009,1331613.3724,28342.7908,0.0004,0.0025,0.0001,982019.9362,0.006,0.0401,0.0019
344,2022-06-10,,748174.3445,-549961.5721,-0.0063,-0.0357,-0.0008,1331559.4304,28341.6415,0.0003,0.0022,0.0001,985980.0368,0.0052,0.0352,0.0017
345,2022-06-11,,748174.3447,-553862.1228,-0.0055,-0.0315,-0.0007,1331505.4861,28340.4923,0.0003,0.0019,0.0,989939.9768,0.0045,0.031,0.0014
346,2022-06-12,,748174.3448,-557762.5153,-0.0047,-0.0277,-0.0006,1331451.5399,28339.3432,0.0002,0.0017,0.0,993899.7564,0.0039,0.0272,0.0012
347,2022-06-13,,748174.3449,-561662.7497,-0.0041,-0.0244,-0.0005,1331397.592,28338.1941,0.0002,0.0015,0.0,997859.3754,0.0033,0.0239,0.0011
348,2022-06-14,,748174.345,-565562.8261,-0.0035,-0.0214,-0.0005,1331343.643,28337.0451,0.0002,0.0013,0.0,1001818.8338,0.0029,0.0209,0.0009
349,2022-06-15,,748174.345,-569462.7443,-0.003,-0.0188,-0.0004,1331289.693,28335.8961,0.0001,0.0011,0.0,1005778.1318,0.0025,0.0184,0.0008
350,2022-06-16,,748174.3451,-573362.5044,-0.0026,-0.0165,-0.0003,1331235.7423,28334.7471,0.0001,0.001,0.0,1009737.2692,0.0021,0.0161,0.0007
351,2022-06-17,,748174.3451,-577262.1064,-0.0022,-0.0145,-0.0003,1331181.7912,28333.5982,0.0001,0.0009,0.0,1013696.2461,0.0018,0.0141,0.0006
352,2022-06-18,,748174.3452,-581161.5503,-0.0019,-0.0127,-0.0003,1331127.8399,28332.4494,0.0001,0.0007,0.0,1017655.0625,0.0015,0.0123,0.0005
353,2022-06-19,,748174.3452,-585060.8361,-0.0017,-0.0111,-0.0002,1331073.8887,28331.3006,0.0001,0.0007,0.0,1021613.7184,0.0013,0.0108,0.0004
354,2022-06-20,,748174.3452,-588959.9638,-0.0014,-0.0097,-0.0002,1331019.9377,28330.1518,0.0001,0.0006,0.0,1025572.2138,0.0011,0.0094,0.0004
355,2022-06-21,,748174.3452,-592858.9334,-0.0012,-0.0085,-0.0002,1330965.9871,28329.0031,0.0001,0.0005,0.0,1029530.5488,0.001,0.0082,0.0003
356,2022-06-22,,748174.3453,-596757.745,-0.001,-0.0075,-0.0001,1330912.0371,28327.8545,0.0,0.0004,9.1409e-06,1033488.7232,0.0008,0.0072,0.0003
357,2022-06-23,,748174.3453,-600656.3985,-0.0009,-0.0065,-0.0001,1330858.0877,28326.7059,0.0,0.0004,7.8011e-06,1037446.7371,0.0007,0.0063,0.0002
358,2022-06-24,,748174.3453,-604554.8939,-0.0008,-0.0057,-0.0001,1330804.1392,28325.5573,0.0,0.0003,6.6524e-06,1041404.5905,0.0006,0.0055,0.0002
359,2022-06-25,,748174.3453,-608453.2312,-0.0007,-0.005,-0.0001,1330750.1917,28324.4088,0.0,0.0003,5.6683e-06,1045362.2835,0.0005,0.0048,0.0002
360,2022-06-26,,748174.3453,-612351.4105,-0.0006,-0.0043,-0.0001,1330696.2452,28323.2603,0.0,0.0002,4.8259e-06,1049319.816,0.0004,0.0042,0.0001
361,2022-06-27,,748174.3453,-616249.4317,-0.0005,-0.0038,-0.0001,1330642.2998,28322.1119,0.0,0.0002,4.1055e-06,1053277.188,0.0004,0.0036,0.0001
362,2022-06-28,,748174.3453,-620147.2949,-0.0004,-0.0033,-0.0001,1330588.3557,28320.9635,0.0,0.0002,3.4899e-06,1057234.3996,0.0003,0.0032,0.0001
363,2022-06-29,,748174.3453,-624045.0,-0.0003,-0.0029,0.0,1330534.413,28319.8152,0.0,0.0002,2.9642e-06,1061191.4508,0.0003,0.0028,0.0001
364,2022-06-30,,748174.3453,-627942.5471,-0.0003,-0.0025,0.0,1330480.4717,28318.6669,0.0,0.0001,2.5158e-06,1065148.3414,0.0002,0.0024,0.0001
